year,month,country,num_sources,num_articles,total_words
2017,1,NG,70,20688,9500593
2017,1,NZ,100,14159,6423363
2017,1,PH,59,11645,5261889
2017,1,PK,44,14084,5451393
2017,1,SG,101,13067,5907235
2017,1,TZ,2,96,30072
2017,1,US,2402,26111,14903269
2017,1,ZA,178,15282,6749229
2017,2,AU,495,18004,9787410
2017,2,BD,9,988,388860
2017,2,CA,674,20436,12361833
2017,2,GB,1277,23406,12419978
2017,2,GH,20,8716,2918578
2017,2,HK,28,1391,582374
2017,2,IE,166,25077,12327323
2017,2,IN,355,26764,12528190
2017,2,JM,8,1274,495443
2017,2,KE,24,6952,2538601
2017,2,LK,22,1936,1045305
2017,2,MY,38,12142,4650793
2017,2,NG,75,21516,10488534
2017,2,NZ,99,15348,7169038
2017,2,PH,56,11900,5347605
2017,2,PK,42,14019,5212637
2017,2,SG,93,12291,5398078
2017,2,TZ,2,161,58220
2017,2,US,2467,24584,13800350
2017,2,ZA,183,15192,6963602
2017,3,AU,517,22149,12424140
2017,3,BD,10,1253,486624
2017,3,CA,677,27215,16982072
2017,3,GB,1207,29161,15900442
2017,3,GH,19,7127,2481817
2017,3,HK,29,1769,784667
2017,3,IE,165,26340,13256994
2017,3,IN,349,31090,15046922
2017,3,JM,7,2343,1090858
2017,3,KE,22,7813,2999482
2017,3,LK,22,2305,1274712
2017,3,MY,40,15445,6008968
2017,3,NG,79,23776,11263287
2017,3,NZ,98,18809,9089868
2017,3,PH,57,14424,6435057
2017,3,PK,38,15216,6039793
2017,3,SG,97,16447,7194675
2017,3,TZ,1,100,30415
2017,3,US,2549,27786,15737980
2017,3,ZA,188,16732,7503033
2017,4,AU,498,19585,10838864
2017,4,BD,9,1143,444904
2017,4,CA,643,26759,17187961
2017,4,GB,1104,26187,14242583
2017,4,GH,17,5356,1889146
2017,4,HK,26,1381,575743
2017,4,IE,160,22463,11246967
2017,4,IN,352,30779,14942172
2017,4,JM,8,1916,899973
2017,4,KE,20,6949,2645095
2017,4,LK,21,1764,1029341
2017,4,MY,38,14300,5596551
2017,4,NG,64,20816,9677620
2017,4,NZ,96,15676,7700211
2017,4,PH,53,11856,5284475
2017,4,PK,34,10487,4302924
2017,4,SG,96,14185,6321352
2017,4,TZ,1,65,17165
2017,4,US,2325,25718,14846479
2017,4,ZA,183,17059,7653011
2017,5,AU,494,21242,11687431
2017,5,BD,9,1279,500883
2017,5,CA,623,30682,19413127
2017,5,GB,1068,26381,14534476
2017,5,GH,17,6382,2102281
2017,5,HK,28,1853,714162
2017,5,IE,164,26591,13148291
2017,5,IN,347,34131,16372091
2017,5,JM,6,1352,588982
2017,5,KE,23,7395,2822678
2017,5,LK,18,1945,1016728
2017,5,MY,34,20175,7903175
2017,5,NG,68,22124,10176920
2017,5,NZ,92,19081,9495032
2017,5,PH,58,14018,6369202
2017,5,PK,37,11197,4577313
2017,5,SG,94,17007,7343584
2017,5,TZ,1,96,24568
2017,5,US,2298,27087,15656331
2017,5,ZA,186,19456,9047463
2017,6,AU,484,18259,10054146
2017,6,BD,9,1084,421598
2017,6,CA,588,24312,15318722
2017,6,GB,1080,23218,12828412
2017,6,GH,18,5291,1664499
2017,6,HK,28,2116,841263
2017,6,IE,174,23448,11754119
2017,6,IN,335,28147,14069298
2017,6,JM,6,1324,575162
2017,6,KE,24,7634,3096824
2017,6,LK,17,1821,984366
2017,6,MY,32,20437,8209777
2017,6,NG,69,21613,10077626
2017,6,NZ,90,13216,6599717
2017,6,PH,57,13277,6142684
2017,6,PK,39,10849,4384751
2017,6,SG,101,16791,7407443
2017,6,TZ,1,96,26812
2017,6,US,2213,23920,14260195
2017,6,ZA,185,17469,8139092
2017,7,AU,468,17804,9527375
2017,7,BD,9,1282,473448
2017,7,CA,559,25547,16140212
2017,7,GB,1149,26735,14556330
2017,7,GH,19,3898,1292227
2017,7,HK,30,1700,692708
2017,7,IE,169,24566,11951025
2017,7,IN,338,32036,15720755
2017,7,JM,6,1759,711182
2017,7,KE,23,7614,3081366
2017,7,LK,18,2111,1166035
2017,7,MY,32,23619,9033995
2017,7,NG,76,20904,9700655
2017,7,NZ,89,14961,7598698
2017,7,PH,56,12881,5864596
2017,7,PK,37,12310,5098853
2017,7,SG,96,17828,7836332
2017,7,TZ,1,98,28065
2017,7,US,2456,29066,17761186
2017,7,ZA,185,17723,8017553
2017,8,AU,487,17887,9503385
2017,8,BD,10,911,354258
2017,8,CA,585,29021,17529891
2017,8,GB,1123,25180,13700843
2017,8,GH,15,4137,1488155
2017,8,HK,28,1548,658775
2017,8,IE,162,24740,12197535
2017,8,IN,338,33884,15724485
2017,8,JM,6,1589,646748
2017,8,KE,26,6930,2876434
2017,8,LK,18,1923,1129025
2017,8,MY,31,22254,8810558
2017,8,NG,70,20602,9803952
2017,8,NZ,88,18619,9426601
2017,8,PH,63,12180,5409102
2017,8,PK,34,10975,4742186
2017,8,SG,95,17243,7749918
2017,8,TZ,2,105,28668
2017,8,US,2471,28373,17687981
2017,8,ZA,184,17511,7952352
2017,9,AU,454,19367,10212735
2017,9,BD,7,721,314939
2017,9,CA,611,30035,18868702
2017,9,GB,1147,25404,13923484
2017,9,GH,14,4735,1834579
2017,9,HK,25,1662,706489
2017,9,IE,165,25462,12699069
2017,9,IN,360,34369,16184855
2017,9,JM,6,1845,761301
2017,9,KE,29,5906,2533446
2017,9,LK,18,1849,1067970
2017,9,MY,36,25484,10164409
2017,9,NG,74,20140,9707987
2017,9,NZ,89,17102,8749890
2017,9,PH,57,11868,5148561
2017,9,PK,34,11590,4817871
2017,9,SG,96,17488,7836766
2017,9,TZ,3,183,42802
2017,9,US,2652,28302,17745772
2017,9,ZA,180,17888,8296805
2017,10,AU,528,21840,11353389
2017,10,BD,8,699,306405
2017,10,CA,646,31390,19860209
2017,10,GB,1178,28121,15554585
2017,10,GH,21,7938,3313829
2017,10,HK,30,1735,761291
2017,10,IE,180,25564,12574184
2017,10,IN,380,35107,16372009
2017,10,JM,6,1874,768100
2017,10,KE,27,6364,2778450
2017,10,LK,21,1947,1095290
2017,10,MY,43,22746,8694336
2017,10,NG,86,22560,10478635
2017,10,NZ,99,17863,9059018
2017,10,PH,53,12197,5302524
2017,10,PK,40,10792,4420639
2017,10,SG,110,18106,8194437
2017,10,TZ,2,100,20889
2017,10,US,2608,30375,18943881
2017,10,ZA,198,19560,9018719
2017,11,AU,456,19013,10051661
2017,11,BD,8,777,310269
2017,11,CA,621,28264,18071996
2017,11,GB,1120,25795,14726350
2017,11,GH,17,9114,3719944
2017,11,HK,24,1700,734131
2017,11,IE,151,23246,11580199
2017,11,IN,376,33314,15561470
2017,11,JM,6,1398,535020
2017,11,KE,25,6400,2609404
2017,11,LK,20,1922,1085117
2017,11,MY,39,21487,8219567
2017,11,NG,74,19914,9226654
2017,11,NZ,91,17232,8886358
2017,11,PH,56,11577,5079167
2017,11,PK,35,7312,3048969
2017,11,SG,94,19275,8965480
2017,11,TZ,3,527,203883
2017,11,US,2616,30267,18945131
2017,11,ZA,184,16353,7630237
2017,12,AU,423,16403,8485185
2017,12,BD,9,751,287714
2017,12,CA,562,24102,15341962
2017,12,GB,1017,22173,12801013
2017,12,GH,14,9132,3533762
2017,12,HK,21,1108,506375
2017,12,IE,152,19288,9562127
2017,12,IN,377,31472,15159742
2017,12,JM,5,1125,425069
2017,12,KE,28,6783,2889860
2017,12,LK,18,1614,948566
2017,12,MY,36,24826,10561314
2017,12,NG,77,18833,8908065
2017,12,NZ,90,14497,7241029
2017,12,PH,51,8994,3899929
2017,12,PK,31,6307,2730672
2017,12,SG,89,15606,7289775
2017,12,TZ,3,228,88997
2017,12,US,2495,26665,17362433
2017,12,ZA,177,12807,5894426
2018,1,AU,416,15183,7707572
2018,1,BD,8,607,222036
2018,1,CA,602,22065,13367509
2018,1,GB,991,18594,10114356
2018,1,GH,17,5933,2283309
2018,1,HK,28,1162,502926
2018,1,IE,237,18247,8566681
2018,1,IN,389,28502,13575360
2018,1,JM,5,644,222644
2018,1,KE,26,6827,2922981
2018,1,LK,17,1440,773763
2018,1,MY,37,14007,5575095
2018,1,NG,79,15318,6824314
2018,1,NZ,83,12576,6098737
2018,1,PH,66,6489,2686548
2018,1,PK,32,5958,2488732
2018,1,SG,97,14615,6846921
2018,1,TZ,4,111,24021
2018,1,US,2458,24432,15181257
2018,1,ZA,177,12372,5595830
2018,2,AU,415,16547,8847607
2018,2,BD,4,566,210224
2018,2,CA,533,24734,14088284
2018,2,GB,974,17302,9299487
2018,2,GH,13,5652,2244753
2018,2,HK,17,1083,444192
2018,2,IE,231,20454,9556366
2018,2,IN,326,30851,14976430
2018,2,JM,1,490,171477
2018,2,KE,25,7712,3283003
2018,2,LK,13,1342,732307
2018,2,MY,23,8911,3387250
2018,2,NG,55,16740,7322042
2018,2,NZ,80,14840,7591815
2018,2,PH,49,7551,3187175
2018,2,PK,26,5307,2236145
2018,2,SG,82,14825,7152901
2018,2,TZ,1,58,14836
2018,2,US,2371,24822,15680371
2018,2,ZA,174,14298,6849970
2018,3,AU,426,17997,10218038
2018,3,BD,6,1861,568774
2018,3,CA,562,27899,16776851
2018,3,GB,1162,20381,11327404
2018,3,GH,13,6018,2238049
2018,3,HK,16,1168,516875
2018,3,IE,225,22546,10728026
2018,3,IN,307,34600,17092020
2018,3,JM,1,499,170390
2018,3,KE,24,7818,3310444
2018,3,LK,13,1873,984829
2018,3,MY,26,10790,4129484
2018,3,NG,54,16298,7105345
2018,3,NZ,78,18771,9887525
2018,3,PH,36,8198,3472461
2018,3,PK,30,5926,2630006
2018,3,SG,83,17320,8084770
2018,3,TZ,1,93,19426
2018,3,US,2408,22200,14871400
2018,3,ZA,178,13916,6502653
2018,4,AU,445,14334,8819530
2018,4,BD,5,1824,562906
2018,4,CA,555,24277,15466009
2018,4,GB,1167,19287,11071451
2018,4,GH,15,5632,2368454
2018,4,HK,13,1221,473840
2018,4,IE,221,17062,8627280
2018,4,IN,302,28809,14685562
2018,4,JM,2,471,158136
2018,4,KE,26,7448,3019594
2018,4,LK,16,1751,873402
2018,4,MY,27,8508,3360224
2018,4,NG,55,17537,8124671
2018,4,NZ,80,14709,8198401
2018,4,PH,36,7396,3273308
2018,4,PK,23,6378,2895123
2018,4,SG,89,17410,8059022
2018,4,TZ,1,109,27359
2018,4,US,2744,21764,14804786
2018,4,ZA,178,15031,6894032
2018,5,AU,395,13105,8100173
2018,5,BD,9,2099,954844
2018,5,CA,533,26334,17488623
2018,5,GB,1134,20075,11904168
2018,5,GH,15,4370,2006113
2018,5,HK,12,1082,452837
2018,5,IE,222,17084,8449156
2018,5,IN,290,28191,14374077
2018,5,JM,1,410,151249
2018,5,KE,29,6855,2977260
2018,5,LK,14,1724,885508
2018,5,MY,30,8995,3822186
2018,5,NG,62,20242,11027612
2018,5,NZ,92,10724,6015301
2018,5,PH,40,6632,3049925
2018,5,PK,25,8165,4674866
2018,5,SG,90,17254,8289261
2018,5,TZ,1,117,35625
2018,5,US,2706,23167,15617004
2018,5,ZA,178,13085,6206812
2018,6,AU,558,19894,8822914
2018,6,BD,13,2590,848724
2018,6,CA,574,24106,11822662
2018,6,GB,1305,24671,11542110
2018,6,GH,23,3597,1224886
2018,6,HK,15,956,330073
2018,6,IE,268,24346,9853460
2018,6,IN,344,31688,12849555
2018,6,JM,2,340,100761
2018,6,KE,36,6866,2165609
2018,6,LK,19,1992,847868
2018,6,MY,43,7042,2342584
2018,6,NG,88,17065,6217807
2018,6,NZ,109,11667,5191528
2018,6,PH,65,8215,2810757
2018,6,PK,38,9036,3016957
2018,6,SG,113,14148,5334048
2018,6,TZ,4,271,110076
2018,6,US,3242,23861,12755156
2018,6,ZA,204,13851,5328019
2018,7,AU,517,15078,6540575
2018,7,BD,9,3303,1217749
2018,7,CA,547,19742,9498079
2018,7,GB,1205,20800,9755485
2018,7,GH,22,5169,1813948
2018,7,HK,15,1429,504202
2018,7,IE,262,17170,6857098
2018,7,IN,329,22992,9339074
2018,7,JM,2,557,166621
2018,7,KE,35,10952,3590342
2018,7,LK,19,2328,1072391
2018,7,MY,50,10100,3283329
2018,7,NG,92,24422,9391785
2018,7,NZ,106,9745,4466315
2018,7,PH,63,11483,3994523
2018,7,PK,41,11655,4765893
2018,7,SG,114,22156,8271215
2018,7,TZ,5,814,309815
2018,7,US,2560,17449,9011012
2018,7,ZA,202,18742,7155303
2018,8,AU,509,11926,4985866
2018,8,BD,11,1984,803525
2018,8,CA,513,12603,5891811
2018,8,GB,1203,14438,6385344
2018,8,GH,20,2993,971826
2018,8,HK,15,915,287469
2018,8,IE,258,13306,5258358
2018,8,IN,295,16518,6594243
2018,8,JM,2,281,76828
2018,8,KE,39,5709,1731296
2018,8,LK,18,1688,777451
2018,8,MY,39,5598,1811164
2018,8,NG,92,13381,5172085
2018,8,NZ,106,7815,3555250
2018,8,PH,62,7546,2636359
2018,8,PK,45,9038,3557918
2018,8,SG,103,14383,5217744
2018,8,TZ,5,403,157381
2018,8,US,2397,13596,7088871
2018,8,ZA,201,10511,3915152
2018,9,AU,568,19448,10780224
2018,9,BD,10,3813,2108996
2018,9,CA,569,22428,14539047
2018,9,GB,1342,25968,15094616
2018,9,GH,18,6708,3028654
2018,9,HK,17,562,381105
2018,9,IE,278,24228,12014353
2018,9,IN,371,43946,22266342
2018,9,JM,2,725,308090
2018,9,KE,40,8336,3454216
2018,9,LK,17,2061,1264743
2018,9,MY,39,9005,3721480
2018,9,NG,94,30283,15235361
2018,9,NZ,116,13469,8108730
2018,9,PH,64,11468,5557518
2018,9,PK,43,14296,7552215
2018,9,SG,101,21689,10609186
2018,9,TZ,5,1077,557346
2018,9,US,3212,28711,20057585
2018,9,ZA,202,18541,8813187
2018,10,AU,591,20811,11771207
2018,10,BD,8,3971,1986185
2018,10,CA,572,23041,15298147
2018,10,GB,1308,26901,15620828
2018,10,GH,23,7431,3290088
2018,10,HK,15,674,469341
2018,10,IE,274,27708,14007402
2018,10,IN,413,43597,22417204
2018,10,JM,2,675,296989
2018,10,KE,40,10530,4423951
2018,10,LK,15,2005,1149473
2018,10,MY,41,10528,4328221
2018,10,NG,95,29486,14421492
2018,10,NZ,108,11697,6881789
2018,10,PH,75,11972,5630780
2018,10,PK,41,14721,7397751
2018,10,SG,96,26403,12462306
2018,10,TZ,5,1167,656056
2018,10,US,3370,25947,17748218
2018,10,ZA,210,20834,10072528
2018,11,AU,580,17971,10615291
2018,11,BD,8,3639,1929576
2018,11,CA,562,20845,13854086
2018,11,GB,1274,24473,14583657
2018,11,GH,23,6633,2824703
2018,11,HK,16,763,514404
2018,11,IE,281,25740,13157555
2018,11,IN,430,39931,20889874
2018,11,JM,2,708,301254
2018,11,KE,40,10869,4483263
2018,11,LK,13,1588,1032096
2018,11,MY,42,8788,3643032
2018,11,NG,95,23342,11606417
2018,11,NZ,107,12967,7619170
2018,11,PH,74,12698,5921250
2018,11,PK,47,14993,7144175
2018,11,SG,95,22447,10385206
2018,11,TZ,5,1464,750240
2018,11,US,3471,28114,19112793
2018,11,ZA,207,20452,9818250
2018,12,AU,521,13779,8216755
2018,12,BD,11,3413,1827739
2018,12,CA,531,19086,12629007
2018,12,GB,1130,21016,13174488
2018,12,GH,23,5402,2355846
2018,12,HK,19,537,370881
2018,12,IE,272,20923,10709110
2018,12,IN,390,38208,20251925
2018,12,JM,2,544,244219
2018,12,KE,39,8050,3561921
2018,12,LK,15,1544,935470
2018,12,MY,48,8753,3588867
2018,12,NG,97,29410,14512679
2018,12,NZ,102,10103,6231232
2018,12,PH,71,12501,5716972
2018,12,PK,44,14625,7202932
2018,12,SG,101,23455,10423825
2018,12,TZ,5,1219,624210
2018,12,US,2922,25193,17859126
2018,12,ZA,201,15038,7103539
2019,1,AU,562,20065,12204819
2019,1,BD,11,4243,2295008
2019,1,CA,590,28007,20026634
2019,1,GB,1181,30627,20602476
2019,1,GH,24,9924,4365762
2019,1,HK,21,875,624610
2019,1,IE,285,28098,16038518
2019,1,IN,393,51771,27958833
2019,1,JM,2,750,340117
2019,1,KE,40,14221,6218887
2019,1,LK,16,2430,1362099
2019,1,MY,42,12693,5469253
2019,1,NG,96,42353,22609006
2019,1,NZ,108,14239,8519217
2019,1,PH,65,18661,8750917
2019,1,PK,43,26068,13030709
2019,1,SG,108,34660,17817363
2019,1,TZ,5,2135,1166106
2019,1,US,3120,34084,23254350
2019,1,ZA,206,24968,12614482
2019,2,AU,564,16390,9899316
2019,2,BD,11,3628,1955420
2019,2,CA,564,19121,12838016
2019,2,GB,1109,24204,14953355
2019,2,GH,24,7176,2991289
2019,2,HK,16,633,429278
2019,2,IE,273,24827,12866715
2019,2,IN,389,39943,20062993
2019,2,JM,2,748,319175
2019,2,KE,42,11686,4836806
2019,2,LK,15,1917,1050308
2019,2,MY,41,9016,3738031
2019,2,NG,94,32745,15828900
2019,2,NZ,108,13109,7863623
2019,2,PH,68,15467,6945272
2019,2,PK,44,16848,8100114
2019,2,SG,101,23968,11553642
2019,2,TZ,6,1354,657729
2019,2,US,2912,26077,17244171
2019,2,ZA,204,21121,10328836
2019,3,AU,602,17186,11436026
2019,3,BD,12,5026,2479793
2019,3,CA,575,21418,15524998
2019,3,GB,1270,25001,16650106
2019,3,GH,25,7269,3026184
2019,3,HK,20,880,611085
2019,3,IE,276,25604,13857820
2019,3,IN,416,39707,21954200
2019,3,JM,2,696,305374
2019,3,KE,43,10660,4600939
2019,3,LK,15,1927,1041676
2019,3,MY,64,9056,3620515
2019,3,NG,94,29516,14483567
2019,3,NZ,110,13313,8297016
2019,3,PH,57,13795,6149248
2019,3,PK,42,15924,8557598
2019,3,SG,105,21054,10933438
2019,3,TZ,5,1239,563962
2019,3,US,3338,27634,22303713
2019,3,ZA,202,21034,10335102
2019,4,AU,578,16777,10369057
2019,4,BD,15,5266,2575094
2019,4,CA,569,20296,13900876
2019,4,GB,1252,26998,16409687
2019,4,GH,24,7666,3246755
2019,4,HK,17,793,544684
2019,4,IE,276,24970,12998583
2019,4,IN,483,36921,19453923
2019,4,JM,2,665,284279
2019,4,KE,42,11309,4757158
2019,4,LK,15,1777,898088
2019,4,MY,53,12942,5252412
2019,4,NG,89,33965,16176923
2019,4,NZ,90,12748,7199659
2019,4,PH,60,13719,6170424
2019,4,PK,42,13038,5573518
2019,4,SG,106,22331,10705440
2019,4,TZ,6,1448,676379
2019,4,US,3547,27433,20329095
2019,4,ZA,201,20694,10160911
2019,5,AU,581,16971,11225609
2019,5,BD,13,4804,2365669
2019,5,CA,558,20717,14699459
2019,5,GB,1308,27472,17614719
2019,5,GH,24,7069,3024270
2019,5,HK,54,2198,1401400
2019,5,IE,263,25373,13560163
2019,5,IN,449,36430,20918368
2019,5,JM,2,693,299583
2019,5,KE,43,12535,5300059
2019,5,LK,14,2257,1127353
2019,5,MY,41,11463,4935493
2019,5,NG,96,33006,15633682
2019,5,NZ,90,13253,7933344
2019,5,PH,69,14511,6530955
2019,5,PK,40,13472,5986781
2019,5,SG,119,22138,11030381
2019,5,TZ,4,1376,597472
2019,5,US,3502,27131,21301266
2019,5,ZA,197,20902,10325629
2019,6,AU,594,18807,11755268
2019,6,BD,12,5145,2560589
2019,6,CA,571,20912,13488886
2019,6,GB,1314,27034,16318056
2019,6,GH,24,6386,2703646
2019,6,HK,57,2859,1751336
2019,6,IE,280,25671,13211786
2019,6,IN,413,40428,20330701
2019,6,JM,2,745,335988
2019,6,KE,41,12854,5360411
2019,6,LK,14,2338,1193475
2019,6,MY,53,11912,4943947
2019,6,NG,85,29420,14002039
2019,6,NZ,92,13546,8077197
2019,6,PH,74,19174,8296644
2019,6,PK,40,12681,5893752
2019,6,SG,120,23151,11250763
2019,6,TZ,4,985,470887
2019,6,US,3731,28755,19490423
2019,6,ZA,197,20635,9983071
2019,7,AU,499,4757,2764112
2019,7,BD,42,1815,873772
2019,7,CA,476,6824,4062953
2019,7,GB,884,6665,3727971
2019,7,GH,76,1513,671712
2019,7,HK,38,346,218695
2019,7,IE,382,6362,3218924
2019,7,IN,427,15152,7250590
2019,7,JM,5,207,75590
2019,7,KE,68,2188,943801
2019,7,LK,41,761,320049
2019,7,MY,85,3930,1677620
2019,7,NG,166,6635,3141528
2019,7,NZ,100,2896,1776281
2019,7,PH,94,3404,1419545
2019,7,PK,65,3882,2000851
2019,7,SG,164,5761,2854346
2019,7,TZ,11,202,91014
2019,7,UK,1,8,2128
2019,7,US,6059,76711,37040983
2019,7,ZA,304,5390,2548253
2019,8,AU,95,10339,7806608
2019,8,BD,7,759,537482
2019,8,CA,121,10874,7660970
2019,8,GB,186,16276,11591394
2019,8,GH,16,1459,666345
2019,8,HK,11,1031,720905
2019,8,IE,112,13252,8431730
2019,8,IN,121,13802,8067358
2019,8,JM,3,553,215620
2019,8,KE,26,3080,1694091
2019,8,LK,9,1207,838625
2019,8,MY,26,3071,1929092
2019,8,NG,60,7830,4298674
2019,8,NZ,35,4372,3322986
2019,8,PH,41,4633,2641900
2019,8,PK,26,2864,1466226
2019,8,SG,47,5051,3678491
2019,8,TZ,5,383,233028
2019,8,UK,1,23,4673
2019,8,US,2904,130324,59886591
2019,8,ZA,65,7960,4727831
2019,9,AU,94,18926,13255648
2019,9,BD,6,1179,945231
2019,9,CA,119,16762,12328825
2019,9,GB,179,23422,17044800
2019,9,GH,16,2292,1135322
2019,9,HK,10,1656,1196419
2019,9,IE,112,25417,16440697
2019,9,IN,115,25819,16077619
2019,9,JM,2,648,326915
2019,9,KE,26,5680,3714533
2019,9,LK,10,1840,1347346
2019,9,MY,27,4585,3159676
2019,9,NG,61,12279,6788946
2019,9,NZ,33,6344,5088191
2019,9,PH,41,9174,5444212
2019,9,PK,25,3990,2102754
2019,9,SG,45,7864,4781355
2019,9,TZ,5,689,468043
2019,9,UK,1,17,4694
2019,9,US,2842,127482,63581313
2019,9,ZA,64,13534,8577448
2019,10,AU,97,15561,10734844
2019,10,BD,7,918,722572
2019,10,CA,114,19020,14217373
2019,10,GB,184,25994,18832794
2019,10,GH,17,1528,756476
2019,10,HK,11,1748,1431376
2019,10,IE,113,22475,15146780
2019,10,IN,116,22127,12768455
2019,10,JM,2,575,317436
2019,10,KE,27,4915,2694113
2019,10,LK,10,1179,862192
2019,10,MY,24,5154,3034274
2019,10,NG,59,12489,6976020
2019,10,NZ,31,4248,3668633
2019,10,PH,40,6674,3635517
2019,10,PK,25,4604,2624613
2019,10,SG,42,8350,5261028
2019,10,TZ,5,634,451508
2019,10,UK,1,1,217
2019,10,US,2723,144118,60237955
2019,10,ZA,63,11959,7076530
2019,11,AU,96,17806,11815977
2019,11,BD,8,1207,807881
2019,11,CA,115,18969,14056046
2019,11,GB,187,26111,18030725
2019,11,GH,14,2267,1092837
2019,11,HK,11,1561,1222607
2019,11,IE,110,20795,12089339
2019,11,IN,124,25545,14160480
2019,11,JM,3,800,389459
2019,11,KE,28,5379,2879321
2019,11,LK,11,1920,1303275
2019,11,MY,26,5820,3484209
2019,11,NG,60,13801,7177839
2019,11,NZ,32,6525,5126588
2019,11,PH,39,8814,4473163
2019,11,PK,26,4644,2268781
2019,11,SG,42,7646,4685669
2019,11,TZ,5,616,381121
2019,11,US,2756,146608,70340161
2019,11,ZA,65,13168,7511086
2019,12,AU,98,17540,11584083
2019,12,BD,8,1083,685015
2019,12,CA,113,16343,11919358
2019,12,GB,185,24701,16609120
2019,12,GH,16,1927,1068770
2019,12,HK,11,1339,900601
2019,12,IE,110,19204,11488061
2019,12,IN,125,25609,14351369
2019,12,JM,1,264,148110
2019,12,KE,26,5774,3090385
2019,12,LK,11,1547,925932
2019,12,MY,24,4725,3085394
2019,12,NG,61,12637,6609196
2019,12,NZ,32,5449,4122128
2019,12,PH,38,7989,4161795
2019,12,PK,28,4332,2248807
2019,12,SG,41,6721,4159043
2019,12,TZ,5,669,445429
2019,12,US,2816,149013,69008843
2019,12,ZA,63,11845,6566078
2020,1,AU,100,17428,11561151
2020,1,BD,7,1294,689835
2020,1,CA,115,20047,15571538
2020,1,GB,184,26924,18805423
2020,1,GH,17,2348,1171138
2020,1,HK,11,1775,1048252
2020,1,IE,109,21401,12505529
2020,1,IN,123,25847,14705945
2020,1,JM,1,289,163725
2020,1,KE,28,6353,3977244
2020,1,LK,10,2139,1389502
2020,1,MY,29,6058,4266470
2020,1,NG,60,14393,7959285
2020,1,NZ,33,6944,5027185
2020,1,PH,39,7958,4453068
2020,1,PK,25,5313,2954953
2020,1,SG,43,8509,5504784
2020,1,TZ,4,781,467177
2020,1,UK,1,2,382
2020,1,US,2918,167984,79515095
2020,1,ZA,63,14496,8265123
2020,2,AU,96,15031,9824864
2020,2,BD,6,1224,794533
2020,2,CA,109,17152,12820808
2020,2,GB,174,25266,17414272
2020,2,GH,15,1665,866512
2020,2,HK,10,1567,1075081
2020,2,IE,106,19264,11345693
2020,2,IN,122,21690,12984255
2020,2,JM,2,253,130237
2020,2,KE,27,5444,2866229
2020,2,LK,11,2025,1161842
2020,2,MY,25,5499,3810545
2020,2,NG,57,12682,6658217
2020,2,NZ,34,6604,4730363
2020,2,PH,39,7032,3624417
2020,2,PK,24,5528,3247976
2020,2,SG,43,7853,4994858
2020,2,TZ,5,741,437335
2020,2,UK,1,1,276
2020,2,US,2848,123075,61693124
2020,2,ZA,64,12716,7452426
2020,3,AU,97,20969,15624980
2020,3,BD,7,1210,842997
2020,3,CA,116,20917,17255523
2020,3,GB,181,34930,26964506
2020,3,GH,15,2322,1469879
2020,3,HK,11,2457,1855471
2020,3,IE,108,23319,15708781
2020,3,IN,124,27863,19005394
2020,3,JM,3,379,192533
2020,3,KE,27,6669,3742938
2020,3,LK,10,2121,1376846
2020,3,MY,27,6707,4174580
2020,3,NG,58,12180,8328980
2020,3,NZ,35,8140,6895440
2020,3,PH,40,8523,4812100
2020,3,PK,24,4869,3365077
2020,3,SG,44,9753,6619850
2020,3,TZ,5,855,1133761
2020,3,UK,1,5,1249
2020,3,US,2887,157115,91090843
2020,3,ZA,66,15713,10182615
2020,4,AU,95,18296,12962352
2020,4,BD,7,1457,1131695
2020,4,CA,116,16971,13115701
2020,4,GB,181,28217,20573320
2020,4,GH,15,2335,1310186
2020,4,HK,11,1942,1493591
2020,4,IE,110,20416,12711039
2020,4,IN,119,24399,15881959
2020,4,JM,3,485,233689
2020,4,KE,27,5941,3199392
2020,4,LK,11,2041,1407388
2020,4,MY,26,5704,3869997
2020,4,NG,55,12091,6771684
2020,4,NZ,33,7359,5957872
2020,4,PH,36,6009,3557598
2020,4,PK,27,4908,2819143
2020,4,SG,41,8363,5206497
2020,4,TZ,5,859,626838
2020,4,UK,1,1,1785
2020,4,US,2875,138174,75357921
2020,4,ZA,61,14062,8802393
2020,5,AU,101,17361,12645104
2020,5,BD,6,1543,1290859
2020,5,CA,118,21060,16877997
2020,5,GB,178,29023,21767699
2020,5,GH,16,2551,1455298
2020,5,HK,11,2095,1637401
2020,5,IE,111,22078,15141085
2020,5,IN,124,22844,15696124
2020,5,JM,3,675,349646
2020,5,KE,26,5578,3174806
2020,5,LK,10,1957,1408959
2020,5,MY,28,5596,3659270
2020,5,NG,60,13518,8258588
2020,5,NZ,34,7090,5803064
2020,5,PH,32,5729,3736494
2020,5,PK,25,5708,3246748
2020,5,SG,44,8546,6019506
2020,5,TZ,5,832,638163
2020,5,UK,1,4,1337
2020,5,US,2800,148156,90213532
2020,5,ZA,64,14230,9018617
2020,6,AU,85,22848,17411986
2020,6,BD,6,1444,1036203
2020,6,CA,108,30704,26268412
2020,6,GB,122,37396,28305731
2020,6,GH,11,3164,1921410
2020,6,HK,8,2307,1776458
2020,6,IE,99,24368,16261553
2020,6,IN,92,28597,20052047
2020,6,JM,3,837,440180
2020,6,KE,22,6221,3652245
2020,6,LK,9,2562,2041103
