year,month,country,source_file,text_file,success
2012,9,JM,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-jm.txt,Yes
2012,9,KE,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-ke.txt,Yes
2012,9,LK,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-lk.txt,Yes
2012,9,MY,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-my.txt,Yes
2012,9,NG,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-ng.txt,Yes
2012,9,NZ,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-nz.txt,Yes
2012,9,PH,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-ph.txt,Yes
2012,9,PK,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-pk.txt,Yes
2012,9,SG,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-sg.txt,Yes
2012,9,TZ,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-tz.txt,Yes
2012,9,US,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-us.txt,Yes
2012,9,ZA,data\raw\now_sources_pt1.txt,data\raw\text_12-09\12-09-za.txt,Yes
2012,10,AU,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-au.txt,Yes
2012,10,BD,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-bd.txt,Yes
2012,10,CA,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-ca.txt,Yes
2012,10,GB,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-gb.txt,Yes
2012,10,GH,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-gh.txt,Yes
2012,10,HK,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-hk.txt,Yes
2012,10,IE,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-ie.txt,Yes
2012,10,IN,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-in.txt,Yes
2012,10,JM,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-jm.txt,Yes
2012,10,KE,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-ke.txt,Yes
2012,10,LK,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-lk.txt,Yes
2012,10,MY,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-my.txt,Yes
2012,10,NG,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-ng.txt,Yes
2012,10,NZ,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-nz.txt,Yes
2012,10,PH,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-ph.txt,Yes
2012,10,PK,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-pk.txt,Yes
2012,10,SG,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-sg.txt,Yes
2012,10,TZ,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-tz.txt,Yes
2012,10,US,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-us.txt,Yes
2012,10,ZA,data\raw\now_sources_pt1.txt,data\raw\text_12-10\12-10-za.txt,Yes
2012,11,AU,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-au.txt,Yes
2012,11,BD,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-bd.txt,Yes
2012,11,CA,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-ca.txt,Yes
2012,11,GB,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-gb.txt,Yes
2012,11,GH,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-gh.txt,Yes
2012,11,HK,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-hk.txt,Yes
2012,11,IE,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-ie.txt,Yes
2012,11,IN,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-in.txt,Yes
2012,11,JM,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-jm.txt,Yes
2012,11,KE,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-ke.txt,Yes
2012,11,LK,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-lk.txt,Yes
2012,11,MY,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-my.txt,Yes
2012,11,NG,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-ng.txt,Yes
2012,11,NZ,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-nz.txt,Yes
2012,11,PH,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-ph.txt,Yes
2012,11,PK,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-pk.txt,Yes
2012,11,SG,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-sg.txt,Yes
2012,11,TZ,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-tz.txt,Yes
2012,11,US,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-us.txt,Yes
2012,11,ZA,data\raw\now_sources_pt1.txt,data\raw\text_12-11\12-11-za.txt,Yes
2012,12,AU,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-au.txt,Yes
2012,12,BD,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-bd.txt,Yes
2012,12,CA,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-ca.txt,Yes
2012,12,GB,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-gb.txt,Yes
2012,12,GH,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-gh.txt,Yes
2012,12,HK,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-hk.txt,Yes
2012,12,IE,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-ie.txt,Yes
2012,12,IN,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-in.txt,Yes
2012,12,JM,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-jm.txt,Yes
2012,12,KE,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-ke.txt,Yes
2012,12,LK,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-lk.txt,Yes
2012,12,MY,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-my.txt,Yes
2012,12,NG,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-ng.txt,Yes
2012,12,NZ,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-nz.txt,Yes
2012,12,PH,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-ph.txt,Yes
2012,12,PK,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-pk.txt,Yes
2012,12,SG,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-sg.txt,Yes
2012,12,TZ,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-tz.txt,Yes
2012,12,US,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-us.txt,Yes
2012,12,ZA,data\raw\now_sources_pt1.txt,data\raw\text_12-12\12-12-za.txt,Yes
2013,1,AU,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-au.txt,Yes
2013,1,BD,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-bd.txt,Yes
2013,1,CA,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-ca.txt,Yes
2013,1,GB,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-gb.txt,Yes
2013,1,GH,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-gh.txt,Yes
2013,1,HK,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-hk.txt,Yes
2013,1,IE,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-ie.txt,Yes
2013,1,IN,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-in.txt,Yes
2013,1,JM,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-jm.txt,Yes
2013,1,KE,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-ke.txt,Yes
2013,1,LK,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-lk.txt,Yes
2013,1,MY,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-my.txt,Yes
2013,1,NG,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-ng.txt,Yes
2013,1,NZ,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-nz.txt,Yes
2013,1,PH,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-ph.txt,Yes
2013,1,PK,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-pk.txt,Yes
2013,1,SG,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-sg.txt,Yes
2013,1,TZ,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-tz.txt,Yes
2013,1,US,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-us.txt,Yes
2013,1,ZA,data\raw\now_sources_pt1.txt,data\raw\text_13-01\13-01-za.txt,Yes
2013,2,AU,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-au.txt,Yes
2013,2,BD,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-bd.txt,Yes
2013,2,CA,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-ca.txt,Yes
2013,2,GB,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-gb.txt,Yes
2013,2,GH,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-gh.txt,Yes
2013,2,HK,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-hk.txt,Yes
2013,2,IE,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-ie.txt,Yes
2013,2,IN,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-in.txt,Yes
2013,2,JM,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-jm.txt,Yes
2013,2,KE,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-ke.txt,Yes
2013,2,LK,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-lk.txt,Yes
2013,2,MY,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-my.txt,Yes
2013,2,NG,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-ng.txt,Yes
2013,2,NZ,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-nz.txt,Yes
2013,2,PH,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-ph.txt,Yes
2013,2,PK,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-pk.txt,Yes
2013,2,SG,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-sg.txt,Yes
2013,2,TZ,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-tz.txt,Yes
2013,2,US,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-us.txt,Yes
2013,2,ZA,data\raw\now_sources_pt1.txt,data\raw\text_13-02\13-02-za.txt,Yes
2013,3,AU,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-au.txt,Yes
2013,3,BD,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-bd.txt,Yes
2013,3,CA,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-ca.txt,Yes
2013,3,GB,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-gb.txt,Yes
2013,3,GH,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-gh.txt,Yes
2013,3,HK,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-hk.txt,Yes
2013,3,IE,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-ie.txt,Yes
2013,3,IN,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-in.txt,Yes
2013,3,JM,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-jm.txt,Yes
2013,3,KE,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-ke.txt,Yes
2013,3,LK,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-lk.txt,Yes
2013,3,MY,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-my.txt,Yes
2013,3,NG,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-ng.txt,Yes
2013,3,NZ,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-nz.txt,Yes
2013,3,PH,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-ph.txt,Yes
2013,3,PK,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-pk.txt,Yes
2013,3,SG,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-sg.txt,Yes
2013,3,TZ,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-tz.txt,Yes
2013,3,US,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-us.txt,Yes
2013,3,ZA,data\raw\now_sources_pt1.txt,data\raw\text_13-03\13-03-za.txt,Yes
2013,4,AU,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-au.txt,Yes
2013,4,BD,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-bd.txt,Yes
2013,4,CA,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-ca.txt,Yes
2013,4,GB,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-gb.txt,Yes
2013,4,GH,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-gh.txt,Yes
2013,4,HK,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-hk.txt,Yes
2013,4,IE,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-ie.txt,Yes
2013,4,IN,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-in.txt,Yes
2013,4,JM,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-jm.txt,Yes
2013,4,KE,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-ke.txt,Yes
2013,4,LK,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-lk.txt,Yes
2013,4,MY,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-my.txt,Yes
2013,4,NG,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-ng.txt,Yes
2013,4,NZ,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-nz.txt,Yes
2013,4,PH,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-ph.txt,Yes
2013,4,PK,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-pk.txt,Yes
2013,4,SG,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-sg.txt,Yes
2013,4,TZ,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-tz.txt,Yes
2013,4,US,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-us.txt,Yes
2013,4,ZA,data\raw\now_sources_pt1.txt,data\raw\text_13-04\13-04-za.txt,Yes
2013,5,AU,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-au.txt,Yes
2013,5,BD,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-bd.txt,Yes
2013,5,CA,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-ca.txt,Yes
2013,5,GB,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-gb.txt,Yes
2013,5,GH,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-gh.txt,Yes
2013,5,HK,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-hk.txt,Yes
2013,5,IE,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-ie.txt,Yes
2013,5,IN,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-in.txt,Yes
2013,5,JM,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-jm.txt,Yes
2013,5,KE,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-ke.txt,Yes
2013,5,LK,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-lk.txt,Yes
2013,5,MY,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-my.txt,Yes
2013,5,NG,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-ng.txt,Yes
2013,5,NZ,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-nz.txt,Yes
2013,5,PH,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-ph.txt,Yes
2013,5,PK,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-pk.txt,Yes
2013,5,SG,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-sg.txt,Yes
2013,5,TZ,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-tz.txt,Yes
2013,5,US,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-us.txt,Yes
2013,5,ZA,data\raw\now_sources_pt1.txt,data\raw\text_13-05\13-05-za.txt,Yes
2013,6,AU,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-au.txt,Yes
2013,6,BD,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-bd.txt,Yes
2013,6,CA,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-ca.txt,Yes
2013,6,GB,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-gb.txt,Yes
2013,6,GH,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-gh.txt,Yes
2013,6,HK,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-hk.txt,Yes
2013,6,IE,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-ie.txt,Yes
2013,6,IN,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-in.txt,Yes
2013,6,JM,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-jm.txt,Yes
2013,6,KE,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-ke.txt,Yes
2013,6,LK,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-lk.txt,Yes
2013,6,MY,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-my.txt,Yes
2013,6,NG,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-ng.txt,Yes
2013,6,NZ,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-nz.txt,Yes
2013,6,PH,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-ph.txt,Yes
2013,6,PK,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-pk.txt,Yes
2013,6,SG,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-sg.txt,Yes
2013,6,TZ,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-tz.txt,Yes
2013,6,US,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-us.txt,Yes
2013,6,ZA,data\raw\now_sources_pt1.txt,data\raw\text_13-06\13-06-za.txt,Yes
2013,7,AU,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-au.txt,Yes
2013,7,BD,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-bd.txt,Yes
2013,7,CA,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-ca.txt,Yes
2013,7,GB,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-gb.txt,Yes
2013,7,GH,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-gh.txt,Yes
2013,7,HK,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-hk.txt,Yes
2013,7,IE,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-ie.txt,Yes
2013,7,IN,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-in.txt,Yes
2013,7,JM,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-jm.txt,Yes
2013,7,KE,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-ke.txt,Yes
2013,7,LK,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-lk.txt,Yes
2013,7,MY,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-my.txt,Yes
2013,7,NG,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-ng.txt,Yes
2013,7,NZ,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-nz.txt,Yes
2013,7,PH,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-ph.txt,Yes
2013,7,PK,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-pk.txt,Yes
2013,7,SG,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-sg.txt,Yes
2013,7,TZ,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-tz.txt,Yes
2013,7,US,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-us.txt,Yes
2013,7,ZA,data\raw\now_sources_pt1.txt,data\raw\text_13-07\13-07-za.txt,Yes
2013,8,AU,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-au.txt,Yes
2013,8,BD,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-bd.txt,Yes
2013,8,CA,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-ca.txt,Yes
2013,8,GB,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-gb.txt,Yes
2013,8,GH,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-gh.txt,Yes
2013,8,HK,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-hk.txt,Yes
2013,8,IE,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-ie.txt,Yes
2013,8,IN,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-in.txt,Yes
2013,8,JM,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-jm.txt,Yes
2013,8,KE,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-ke.txt,Yes
2013,8,LK,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-lk.txt,Yes
2013,8,MY,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-my.txt,Yes
2013,8,NG,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-ng.txt,Yes
2013,8,NZ,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-nz.txt,Yes
2013,8,PH,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-ph.txt,Yes
2013,8,PK,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-pk.txt,Yes
2013,8,SG,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-sg.txt,Yes
2013,8,TZ,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-tz.txt,Yes
2013,8,US,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-us.txt,Yes
2013,8,ZA,data\raw\now_sources_pt1.txt,data\raw\text_13-08\13-08-za.txt,Yes
2013,9,AU,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-au.txt,Yes
2013,9,BD,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-bd.txt,Yes
2013,9,CA,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-ca.txt,Yes
2013,9,GB,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-gb.txt,Yes
2013,9,GH,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-gh.txt,Yes
2013,9,HK,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-hk.txt,Yes
2013,9,IE,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-ie.txt,Yes
2013,9,IN,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-in.txt,Yes
2013,9,JM,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-jm.txt,Yes
2013,9,KE,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-ke.txt,Yes
2013,9,LK,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-lk.txt,Yes
2013,9,MY,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-my.txt,Yes
2013,9,NG,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-ng.txt,Yes
2013,9,NZ,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-nz.txt,Yes
2013,9,PH,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-ph.txt,Yes
2013,9,PK,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-pk.txt,Yes
2013,9,SG,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-sg.txt,Yes
2013,9,TZ,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-tz.txt,Yes
2013,9,US,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-us.txt,Yes
2013,9,ZA,data\raw\now_sources_pt1.txt,data\raw\text_13-09\13-09-za.txt,Yes
2013,10,AU,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-au.txt,Yes
2013,10,BD,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-bd.txt,Yes
2013,10,CA,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-ca.txt,Yes
2013,10,GB,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-gb.txt,Yes
2013,10,GH,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-gh.txt,Yes
2013,10,HK,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-hk.txt,Yes
2013,10,IE,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-ie.txt,Yes
2013,10,IN,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-in.txt,Yes
2013,10,JM,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-jm.txt,Yes
2013,10,KE,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-ke.txt,Yes
2013,10,LK,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-lk.txt,Yes
2013,10,MY,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-my.txt,Yes
2013,10,NG,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-ng.txt,Yes
2013,10,NZ,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-nz.txt,Yes
2013,10,PH,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-ph.txt,Yes
2013,10,PK,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-pk.txt,Yes
2013,10,SG,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-sg.txt,Yes
2013,10,TZ,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-tz.txt,Yes
2013,10,US,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-us.txt,Yes
2013,10,ZA,data\raw\now_sources_pt1.txt,data\raw\text_13-10\13-10-za.txt,Yes
2013,11,AU,data\raw\now_sources_pt1.txt,data\raw\text_13-11\13-11-au.txt,Yes
2013,11,BD,data\raw\now_sources_pt1.txt,data\raw\text_13-11\13-11-bd.txt,Yes
2013,11,CA,data\raw\now_sources_pt1.txt,data\raw\text_13-11\13-11-ca.txt,Yes
2013,11,GB,data\raw\now_sources_pt1.txt,data\raw\text_13-11\13-11-gb.txt,Yes
2013,11,GH,data\raw\now_sources_pt1.txt,data\raw\text_13-11\13-11-gh.txt,Yes
2013,11,HK,data\raw\now_sources_pt1.txt,data\raw\text_13-11\13-11-hk.txt,Yes
2013,11,IE,data\raw\now_sources_pt1.txt,data\raw\text_13-11\13-11-ie.txt,Yes
2013,11,IN,data\raw\now_sources_pt1.txt,data\raw\text_13-11\13-11-in.txt,Yes
